timestamp,symbol,session,src,regime,split,new_state,new_action,new_research_status,baseline_state,spike_direction,entry_ref,structural_level,sl_price,risk_points,available_R,n1_agreement,disp_atr,body_fraction,reclaim_distance_ratio,reclaimed_within_3,acc1,acc2,reclaim2,MFE_R,MAE_R,reached_1R,reached_2R,reached_3R,sl_first,fix3_R,exit
2020-03-12T12:15:00,NIFTY,2020-03-12,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,H1_CONT_OBSERVE,NO_ACTION,NOT_VALIDATED,H1_CONT,LONG,9781.95,9738.85,9715.764,66.186,1.87,True,1.7784,0.9698,0.0,False,True,True,False,0.8544,-1.0629,False,False,False,True,-1.0637,SL
2020-03-12T12:20:00,NIFTY,2020-03-12,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,SPIKE_NO_LEVEL,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,9790.55,,,,,,0.2283,0.1306,,,,,,,,,,,,,
2020-03-12T14:20:00,NIFTY,2020-03-12,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,SHORT,9669.8,9678.57,9726.5315,56.7315,0.35,False,1.72,0.8993,0.0652,True,False,False,True,2.845,-0.3834,True,True,False,False,0.6901,EOD
2020-03-12T14:30:00,NIFTY,2020-03-12,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,9592.95,9650.15,9690.52,97.57,,True,2.3253,0.7855,0.0,False,True,True,False,0.8666,-0.6001,False,False,False,False,-0.3864,EOD
2020-03-12T14:35:00,NIFTY,2020-03-12,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,9526.65,9573.1,9626.2735,99.6235,,False,1.568,0.6978,0.1088,True,True,True,False,0.1832,-1.0931,False,False,False,True,-1.0936,SL
2020-03-12T14:40:00,NIFTY,2020-03-12,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,SPIKE_NO_LEVEL,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,9572.25,,,,,,0.9225,0.6478,,,,,,,,,,,,,
2020-03-16T12:35:00,NIFTY,2020-03-16,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,LONG,9466.45,9454.5,9371.241,95.209,0.65,False,2.3377,0.8542,0.2374,True,False,False,True,0.104,-1.1244,False,False,False,True,-1.1249,SL
2020-03-16T14:25:00,NIFTY,2020-03-16,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,LONG,9309.5,9267.1,9213.138,96.362,1.16,False,2.0237,0.882,0.1454,True,False,False,True,0.0508,-1.1711,False,False,False,True,-1.1716,SL
2020-03-16T14:55:00,NIFTY,2020-03-16,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,SHORT,9197.15,9207.85,9305.727,108.577,,False,1.8982,0.9953,0.135,True,False,False,True,0.2929,-0.3334,False,False,False,False,-0.0267,EOD
2020-03-17T15:00:00,NIFTY,2020-03-17,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,SPIKE_NO_LEVEL,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,9053.75,,,,,,0.5032,0.2796,,,,,,,,,,,,,
2020-03-17T15:05:00,NIFTY,2020-03-17,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,8951.4,8995.65,9057.599,106.199,,True,1.9627,0.9506,0.0,False,True,True,False,0.3267,-0.2137,False,False,False,False,-0.1309,EOD
2020-03-18T10:20:00,NIFTY,2020-03-18,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,LONG,8918.55,8890.7,8836.958,81.592,2.54,False,1.4246,0.9724,0.137,True,True,False,True,0.2899,-1.3126,False,False,False,True,-1.3132,SL
2020-03-18T12:15:00,NIFTY,2020-03-18,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,H7_TRAP,AVOID,SUPPORTED,H7_TRAP,LONG,8716.2,8685.45,8645.0345,71.1655,0.46,False,1.683,0.8497,0.7261,True,False,False,True,0.0492,-1.259,False,False,False,True,-1.2597,SL
2020-03-18T13:05:00,NIFTY,2020-03-18,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,LONG,8637.65,8578.95,8556.8635,80.7865,0.28,False,1.6594,0.919,0.0651,True,True,False,True,0.4623,-1.0899,False,False,False,True,-1.0905,SL
2020-03-18T13:55:00,NIFTY,2020-03-18,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,SHORT,8571.7,8575.92,8639.3875,67.6875,0.38,False,1.346,0.9268,0.042,True,True,False,True,2.4059,-0.8864,True,True,False,False,0.4787,EOD
2020-03-18T15:00:00,NIFTY,2020-03-18,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,8445.1,8519.8,8520.8675,75.7675,,True,1.5263,0.7913,0.0,False,True,True,False,0.4784,-1.1819,False,False,False,True,-1.1826,SL
2020-03-19T11:05:00,NIFTY,2020-03-19,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,SPIKE_NO_LEVEL,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8141.75,,,,,,0.648,0.2619,,,,,,,,,,,,,
2020-03-19T11:10:00,NIFTY,2020-03-19,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,LONG,8360.55,8234.2,8136.3705,224.1795,,False,3.3567,0.9984,0.0809,True,False,False,True,0.1227,-1.0735,False,False,False,True,-1.0737,SL
2020-03-19T11:15:00,NIFTY,2020-03-19,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,SPIKE_NO_LEVEL,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8230.15,,,,,,1.8772,0.7702,,,,,,,,,,,,,
2020-03-20T13:25:00,NIFTY,2020-03-20,kaggle_debashis74017_nifty50_5m,TREND_UP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8809.1,8739.55,8722.09,87.01,,False,1.5731,0.9172,0.0,False,True,True,False,0.8447,-1.4975,False,False,False,True,-1.4981,SL
2020-03-20T13:50:00,NIFTY,2020-03-20,kaggle_debashis74017_nifty50_5m,TREND_UP,VALIDATION,H1_CONT_OBSERVE,NO_ACTION,NOT_VALIDATED,H1_CONT,SHORT,8697.2,8777.2,8835.978,138.778,3.58,True,2.3191,0.8794,0.0,False,True,True,False,1.4048,-0.6946,True,False,False,False,-0.3398,EOD
2020-03-20T13:55:00,NIFTY,2020-03-20,kaggle_debashis74017_nifty50_5m,TREND_UP,VALIDATION,H1_WEAK,NO_ACTION,NO_ESTABLISHED_EDGE,H1_WEAK,SHORT,8656.7,8678.8,8738.0545,81.3545,5.61,True,0.6439,0.3979,0.0,False,True,True,False,1.8985,-1.1333,True,False,False,False,-1.1339,SL
2020-03-20T14:05:00,NIFTY,2020-03-20,kaggle_debashis74017_nifty50_5m,TREND_UP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8530.55,8607.15,8633.962,103.412,3.19,False,1.237,0.8043,0.0,False,True,True,False,0.2737,-1.3809,False,False,False,True,-1.3814,SL
2020-03-20T14:20:00,NIFTY,2020-03-20,kaggle_debashis74017_nifty50_5m,TREND_UP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8572.85,8580.7,8499.43,73.42,1.12,True,0.9261,0.7415,0.0,False,False,False,False,3.0067,-0.0143,True,True,True,False,2.9993,T3
2020-03-20T14:25:00,NIFTY,2020-03-20,kaggle_debashis74017_nifty50_5m,TREND_UP,VALIDATION,H7_LEANING_TRAP,AVOID,SUPPORTED,H7_TRAP,LONG,8673.35,8655.2,8568.7535,104.5965,2.0,False,1.2429,0.9744,0.4343,True,False,False,True,1.1497,-0.8977,True,False,False,False,0.6788,EOD
2020-03-23T14:25:00,NIFTY,2020-03-23,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,7762.15,7722.75,7682.1865,79.9635,2.95,False,1.7956,0.8165,0.0398,True,True,True,False,0.4483,-1.3356,False,False,False,True,-1.3362,SL
2020-03-24T14:55:00,NIFTY,2020-03-24,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H1_CONT_OBSERVE,NO_ACTION,NOT_VALIDATED,H1_CONT,SHORT,7836.2,7908.85,7932.032,95.832,1.28,True,1.5638,0.6774,0.0,False,True,True,False,0.9965,-0.1753,False,False,False,False,-0.1696,EOD
2020-03-25T13:40:00,NIFTY,2020-03-25,kaggle_debashis74017_nifty50_5m,TREND_UP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,LONG,8266.15,8262.25,8170.773,95.377,,False,1.4297,0.6634,0.1856,True,False,False,True,1.1481,-0.412,True,False,False,False,0.3596,EOD
2020-03-25T14:30:00,NIFTY,2020-03-25,kaggle_debashis74017_nifty50_5m,TREND_UP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8283.5,8332.6,8378.482,94.982,0.34,False,1.6743,0.9386,0.0,False,True,True,False,0.0421,-0.7959,False,False,False,False,-0.1785,EOD
2020-03-26T13:25:00,NIFTY,2020-03-26,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H1_CONT_OBSERVE,NO_ACTION,NOT_VALIDATED,H1_CONT,SHORT,8567.75,8588.39,8644.2605,76.5105,3.37,True,1.9493,0.7724,0.0,False,True,True,False,1.4854,-1.1835,True,False,False,False,-1.1842,SL
2020-03-26T14:10:00,NIFTY,2020-03-26,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H1_WEAK,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,LONG,8544.0,8507.25,8482.909,61.091,1.02,True,0.9672,0.5607,0.0,False,True,True,False,3.0749,-0.4068,True,True,True,False,2.9992,T3
2020-03-26T15:00:00,NIFTY,2020-03-26,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,8644.7,8685.6,8732.5435,87.8435,0.8,True,1.5364,0.828,0.0,False,True,True,False,0.4252,-0.3005,False,False,False,False,-0.1002,EOD
2020-03-27T10:55:00,NIFTY,2020-03-27,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8626.3,8716.5,8739.9605,113.6605,,False,1.0337,0.8156,0.0,False,True,True,False,0.7698,-1.1046,False,False,False,True,-1.105,SL
2020-03-27T11:25:00,NIFTY,2020-03-27,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,H1_WEAK,NO_ACTION,NO_ESTABLISHED_EDGE,H1_WEAK,LONG,8621.65,8614.95,8563.106,58.544,3.81,True,0.5083,0.3361,0.0,False,True,True,False,2.224,-1.3605,True,True,False,False,-1.3614,SL
2020-03-27T14:30:00,NIFTY,2020-03-27,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,H1_CONT_OBSERVE,NO_ACTION,NOT_VALIDATED,H1_CONT,SHORT,8707.25,8751.1,8844.0695,136.8195,1.15,True,2.2528,0.9635,0.0,False,True,True,False,0.6958,-0.1363,False,False,False,False,0.2467,EOD
2020-03-30T14:45:00,NIFTY,2020-03-30,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8253.5,8319.05,8323.849,70.349,,False,2.0501,0.9663,0.0,False,True,True,False,0.1286,-0.779,False,False,False,False,-0.543,EOD
2020-03-30T15:05:00,NIFTY,2020-03-30,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,LONG,8296.95,8284.7,8249.9505,46.9995,4.55,True,0.9303,0.5984,0.2056,True,True,False,True,0.2394,-0.7915,False,False,False,False,-0.1117,EOD
2020-03-31T13:50:00,NIFTY,2020-03-31,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8597.5,8603.85,8568.8245,28.6755,0.13,True,1.086,0.5241,0.0,False,False,False,False,2.7916,-1.0288,True,True,False,False,-1.0305,SL
2020-04-01T14:55:00,NIFTY,2020-04-01,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8251.7,8245.1,8215.7925,35.9075,2.27,False,1.2744,0.6944,0.0,False,True,True,False,0.6642,-0.3467,False,False,False,False,0.305,EOD
2020-04-03T13:35:00,NIFTY,2020-04-03,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8205.1,8154.52,8147.678,57.422,2.64,False,2.6453,0.822,0.0,False,True,True,False,0.2917,-1.2225,False,False,False,True,-1.2234,SL
2020-04-08T10:20:00,NIFTY,2020-04-08,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,9102.3,9028.1,9015.9105,86.3895,,False,1.2557,0.8024,0.0,False,True,True,False,0.3264,-1.3289,False,False,False,True,-1.3294,SL
2020-04-08T11:50:00,NIFTY,2020-04-08,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H7_LEANING_TRAP,AVOID,SUPPORTED,H7_TRAP,LONG,8861.25,8887.45,8784.9015,76.3485,2.3,True,0.8838,0.4897,0.2801,True,False,False,True,0.8422,-1.1231,False,False,False,True,-1.1238,SL
2020-04-15T12:50:00,NIFTY,2020-04-15,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,9159.6,9189.0,9196.3465,36.7465,1.22,False,1.6522,0.8523,0.0,False,True,True,False,3.0125,-0.5211,True,True,True,False,2.9986,T3
2020-04-15T13:20:00,NIFTY,2020-04-15,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,H7_TRAP,AVOID,SUPPORTED,H7_TRAP,SHORT,9115.15,9114.9,9155.8045,40.6545,0.01,False,1.0448,0.5604,0.7011,True,False,False,True,3.2038,-0.947,True,True,True,False,2.9988,T3
2020-04-15T13:45:00,NIFTY,2020-04-15,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,9066.1,9108.45,9109.985,43.885,,False,1.4628,0.7752,0.0,False,True,True,False,4.0264,-0.6392,True,True,True,False,2.9989,T3
2020-04-15T13:55:00,NIFTY,2020-04-15,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,H1_WEAK,NO_ACTION,NO_ESTABLISHED_EDGE,H1_WEAK,SHORT,9051.55,9053.85,9095.5075,43.9575,,True,0.8168,0.5448,0.0,False,True,True,False,3.6888,-0.0671,True,True,True,False,2.9989,T3
2020-04-15T14:05:00,NIFTY,2020-04-15,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,8985.5,9030.85,9040.8805,55.3805,,True,1.6909,0.9862,0.0,False,True,True,False,2.0043,-0.0181,True,True,False,False,0.7746,EOD
2020-04-15T14:15:00,NIFTY,2020-04-15,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,SHORT,8910.35,8944.9,8950.7365,40.3865,,True,1.0552,0.6423,0.1965,True,True,False,True,0.8877,-1.1452,False,False,False,True,-1.1464,SL
2020-04-15T14:25:00,NIFTY,2020-04-15,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,8956.6,8911.6,8886.457,70.143,1.96,False,1.7088,1.0,0.0,False,True,True,False,0.1269,-0.6857,False,False,False,False,-0.1996,EOD
2020-04-17T10:40:00,NIFTY,2020-04-17,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H1_WEAK,NO_ACTION,NO_ESTABLISHED_EDGE,H1_WEAK,SHORT,9185.0,9205.55,9226.1815,41.1815,0.88,True,0.3828,0.217,0.0,False,True,True,False,2.2559,-1.2639,True,True,False,False,-1.2651,SL
2020-04-20T14:45:00,NIFTY,2020-04-20,kaggle_debashis74017_nifty50_5m,TREND_DOWN,VALIDATION,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,9276.6,9305.8,9318.5725,41.9725,0.39,True,1.8693,1.0,0.0,False,True,True,False,0.8232,-0.1334,False,False,False,False,0.3478,EOD
2020-04-21T12:30:00,NIFTY,2020-04-21,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,8948.65,8953.9,8967.2475,18.5975,,False,0.988,0.5293,0.0,False,True,True,False,2.054,-1.6481,True,True,False,False,-1.6508,SL
2020-04-21T14:15:00,NIFTY,2020-04-21,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H1_CONT_OBSERVE,NO_ACTION,NOT_VALIDATED,H1_CONT,LONG,8974.35,8956.9,8937.791,36.559,1.87,True,1.7246,0.7891,0.0,False,True,True,False,0.9286,-0.9409,False,False,False,False,0.1846,EOD
2020-04-21T14:35:00,NIFTY,2020-04-21,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H1_WEAK,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,SHORT,8976.95,8978.8,9000.0705,23.1205,1.13,True,0.9042,0.5796,0.0,False,True,True,False,1.6003,-0.8607,True,False,False,False,-0.1795,EOD
2020-04-22T10:35:00,NIFTY,2020-04-22,kaggle_debashis74017_nifty50_5m,TREND_UP,VALIDATION,SPIKE_NO_LEVEL,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,9036.85,,,,,,0.6066,0.3326,,,,,,,,,,,,,
2020-04-22T10:40:00,NIFTY,2020-04-22,kaggle_debashis74017_nifty50_5m,TREND_UP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,LONG,9075.25,9066.65,9034.6285,40.6215,,True,1.4734,0.7982,0.0917,True,True,False,True,3.3049,-0.4579,True,True,True,False,2.9988,T3
2020-04-23T11:05:00,NIFTY,2020-04-23,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H7_LEANING_TRAP,AVOID,SUPPORTED,H7_TRAP,SHORT,9257.55,9269.0,9283.031,25.481,0.64,False,1.5362,0.861,0.491,True,True,False,True,0.3355,-1.1303,False,False,False,True,-1.1322,SL
2020-04-23T12:55:00,NIFTY,2020-04-23,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H7_TRAP,AVOID,SUPPORTED,H7_TRAP,LONG,9319.55,9317.9,9295.6525,23.8975,0.14,False,1.1179,0.6946,1.2258,True,False,False,True,0.1088,-1.7994,False,False,False,True,-1.8014,SL
2020-04-23T13:05:00,NIFTY,2020-04-23,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H1_WEAK,NO_ACTION,NO_ESTABLISHED_EDGE,H1_WEAK,SHORT,9291.2,9296.35,9303.021,11.821,2.39,True,0.6851,0.43,0.0,False,True,True,False,3.4176,0.0,True,True,True,False,2.9958,T3
2020-04-23T13:15:00,NIFTY,2020-04-23,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,SHORT,9273.2,9269.42,9291.5455,18.3455,0.21,True,0.9472,0.66,0.0918,True,False,False,True,1.9569,-1.4936,True,False,False,False,-1.4963,SL
2020-04-23T13:25:00,NIFTY,2020-04-23,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H7_TRAP,AVOID,SUPPORTED,H7_TRAP,LONG,9271.7,9274.05,9256.714,14.986,1.27,False,0.358,0.2615,0.9218,True,False,False,True,0.387,-2.2955,False,False,False,True,-2.2988,SL
2020-04-23T14:25:00,NIFTY,2020-04-23,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H7_TRAP,AVOID,SUPPORTED,H7_TRAP,SHORT,9303.1,9295.15,9323.567,20.467,0.39,False,0.6534,0.4619,1.4239,True,False,False,True,0.7231,-1.6881,False,False,False,True,-1.6905,SL
2020-04-23T14:30:00,NIFTY,2020-04-23,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,LONG,9318.45,9317.57,9287.352,31.098,0.22,False,0.7395,0.4921,0.1446,True,False,False,True,0.7943,-0.7171,False,False,False,False,-0.5,EOD
2020-04-23T14:40:00,NIFTY,2020-04-23,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,LONG,9336.3,9325.6,9310.664,25.636,,False,1.1825,0.9275,0.2557,True,False,False,True,0.2672,-1.0552,False,False,False,True,-1.0571,SL
2020-04-24T12:20:00,NIFTY,2020-04-24,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,LONG,9242.1,9227.4,9215.631,26.469,,True,1.0993,0.5619,0.0,False,True,True,False,2.0401,-1.056,True,True,False,False,-1.0578,SL
2020-04-24T12:45:00,NIFTY,2020-04-24,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H7_TRAP,AVOID,SUPPORTED,H7_TRAP,LONG,9295.5,9282.4,9258.299,37.201,,False,0.9919,0.5232,1.0177,True,False,False,True,0.0,-1.2258,False,False,False,True,-1.2271,SL
2020-04-24T13:05:00,NIFTY,2020-04-24,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,LONG,9271.05,9258.4,9233.9545,37.0955,0.68,False,1.1394,0.6143,0.0,False,True,True,False,0.2736,-1.5339,False,False,False,True,-1.5352,SL
2020-04-24T13:50:00,NIFTY,2020-04-24,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,9215.1,9242.7,9256.483,41.383,1.48,False,1.6668,0.9684,0.0,False,True,True,False,1.7604,-0.3625,True,False,False,False,0.9932,EOD
2020-04-24T14:00:00,NIFTY,2020-04-24,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H1_CONT_OBSERVE,NO_ACTION,NOT_VALIDATED,H1_CONT,SHORT,9194.95,9207.4,9231.1725,36.2225,1.13,True,1.143,0.7385,0.0,False,True,True,False,1.4549,-0.41,True,False,False,False,0.5784,EOD
2020-04-24T15:00:00,NIFTY,2020-04-24,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,SHORT,9149.85,9149.35,9180.867,31.017,0.02,False,1.25,0.8761,0.1209,True,False,False,True,0.245,-0.8092,False,False,False,False,-0.7786,EOD
2020-04-27T11:55:00,NIFTY,2020-04-27,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H7_LEANING_TRAP,AVOID,SUPPORTED,H7_TRAP,SHORT,9329.8,9333.7,9356.688,26.888,2.63,False,1.7538,0.8784,0.2973,True,True,False,True,0.1283,-1.4356,False,False,False,True,-1.4374,SL
2020-04-27T13:45:00,NIFTY,2020-04-27,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,SHORT,9312.2,9327.4,9334.1255,21.9255,2.42,False,1.3369,0.5867,0.0049,True,False,False,True,0.0798,-1.2314,False,False,False,True,-1.2337,SL
2020-04-27T14:20:00,NIFTY,2020-04-27,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H7_LEANING_TRAP,AVOID,SUPPORTED,H7_TRAP,SHORT,9294.1,9306.35,9315.0145,20.9145,1.67,False,1.2814,0.7403,0.5617,True,True,False,True,0.0191,-1.4631,False,False,False,True,-1.4655,SL
2020-04-27T14:30:00,NIFTY,2020-04-27,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,H7_TRAP,AVOID,SUPPORTED,H7_TRAP,LONG,9321.6,9305.25,9297.096,24.504,0.72,False,1.2399,0.7873,0.6418,True,False,False,True,0.0082,-1.3692,False,False,False,True,-1.3712,SL
2020-04-28T14:45:00,NIFTY,2020-04-28,kaggle_debashis74017_nifty50_5m,CHOP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,H7_TRAP,LONG,9370.9,9370.35,9344.9345,25.9655,1.16,False,1.476,0.8007,0.2097,True,False,False,True,1.2401,-0.3197,True,False,False,False,1.1862,EOD
2020-04-29T13:30:00,NIFTY,2020-04-29,kaggle_debashis74017_nifty50_5m,TREND_UP,VALIDATION,H7_TRAP,AVOID,SUPPORTED,H7_TRAP,LONG,9516.25,9512.65,9501.8355,14.4145,,False,1.0378,0.7318,0.9679,True,False,False,True,0.0,-1.3806,False,False,False,True,-1.384,SL
2020-04-29T13:35:00,NIFTY,2020-04-29,kaggle_debashis74017_nifty50_5m,TREND_UP,VALIDATION,AMBIGUOUS,NO_ACTION,NO_ESTABLISHED_EDGE,AMBIG,SHORT,9497.65,9502.35,9515.199,17.549,0.62,False,1.2815,0.9071,0.0109,True,True,True,False,0.3732,-1.5442,False,False,False,True,-1.5471,SL
2020-04-29T14:30:00,NIFTY,2020-04-29,kaggle_debashis74017_nifty50_5m,TREND_UP,VALIDATION,H1_CONT_BLOCKED,NO_ACTION,NO_ESTABLISHED_EDGE,H1_CONT,LONG,9560.05,9544.05,9537.802,22.248,,True,1.4813,0.9653,0.0,False,True,True,False,1.7642,-1.5709,True,False,False,False,-1.5732,SL
